"","movie","DatePosted","Comment"
"165","Guardians of the Galaxy Vol. 3",2023-05-03,"Just finished watching the film. I cried, I laughed but most of all I clapped right at the end. A true roller coaster of a movie and it got the ending it deserved. Definitely the best MCU film since Endgame."
"166","Guardians of the Galaxy Vol. 3",2023-01-17,"My fiancé passed away March 14, 2022 in a car accident, and Guardians is one of our favorites to watch, and wanted the soundtracks to play at our wedding. Having Spacehog in this trailer made me bawl my eyes out, as it was one of our favorite songs to play while we were cooking or dancing in the living room on our days off together. I like to think it&#39;s him saying &quot;hey, I&#39;m still here.&quot; I cannot wait to see this and feel all of the emotions."
"167","Guardians of the Galaxy Vol. 3",2022-12-01,"“We’ll all fly away together” really had me in the feels 🥺"
"168","Guardians of the Galaxy Vol. 3",2022-12-01,"When Drax threw the ball at the kids face I got goosebumps."
"169","Guardians of the Galaxy Vol. 3",2022-12-15,"For me, Guardians are the best movies in the MCU, they&#39;re the only ones I could watch over and over. I love how are the most comedy-filled ones, but still managed to get the most emotional scenes at the end. I&#39;m not ready to say goodbye to the Guardians, specially the saddest being in the Galaxy (yes, Rocket), but I know it will be and amazing, emotionally driven send off"
"170","Guardians of the Galaxy Vol. 3",2022-12-02,"The music, the dialogs, and the foreshadowing. Man we are going for one hell of an emotional ride."
"171","Guardians of the Galaxy Vol. 3",2022-12-02,"Anyone else getting the foreboding sense of finality from this trailer? Haven&#39;t seen the movie and I&#39;m already getting emotional :("
"172","Guardians of the Galaxy Vol. 3",2022-12-01,"When Rocket said “I’m done running.” It gave me goosebumps."
"173","Guardians of the Galaxy Vol. 3",2022-12-06,"I love this franchise, they were able to take this group no one knew about and filled them with the most character to be loved known and loved."
"174","Guardians of the Galaxy Vol. 3",2022-12-01,"I’m already tearing up and the movie isn’t even out yet, this looks like a true finale for the guardians of the galaxy"
"175","Guardians of the Galaxy Vol. 3",2022-12-02,"Every guardians of galaxy always give different vibes...sort of goosebumps..."
"176","Guardians of the Galaxy Vol. 3",2022-12-01,"&quot;We&#39;ll all fly away together. One last time, into the forever, and beautiful sky&quot; <br>This is gonna be so great!!!"
"177","Guardians of the Galaxy Vol. 3",2023-01-23,"It amazes me how this feels so much more like an epic conclusion to these characters than anything else in the MCU ever has."
"178","Guardians of the Galaxy Vol. 3",2022-12-11,"For me the appeal of the Guardians is that it celebrates the &quot;Found&quot; family. Finding people you connect with on a level that transcends blood is an amazing thing. Sometimes those people are a fading twinkle that flickers out too soon. Some stay with you for life. I&#39;ll be sad when this groups story is over but it was amazing while it lasted."
"179","Guardians of the Galaxy Vol. 3",2022-12-08,"It&#39;s honestly so cathartic seeing Nebula looking so happy at <a href=""https://www.youtube.com/watch?v=u3V5KDHRQvk&amp;t=79"">1:19</a>. Her character&#39;s gone through so much and changed so much through the series. Seeing a moment that at least here seems to be just pure and absolute joy is so moving<br><br>Edit: holy crap, didn&#39;t expect a thousand likes! Thanks y&#39;all!"
"180","Guardians of the Galaxy Vol. 3",2023-05-04,"I know marvel has been extremely disappointing for few years but this movie is such a marble with emotional moments that will make you cry. Hope many people go see this movie"
"181","Guardians of the Galaxy Vol. 3",2022-12-18,"This is the one series in mcu that I never want to end"
"182","Guardians of the Galaxy Vol. 3",2022-12-02,"The looks of every character is so cool and the work of CGI is done in a great way ."
"183","Guardians of the Galaxy Vol. 3",2022-12-04,"For those of you that dont realize why not all marvel movies look this good its because James Gunn is a true talented director. He will be missed as hes now heading over to DC to help them create their universe. Its gonna be tough saying goodbye to the guardians."
"184","Guardians of the Galaxy Vol. 3",2022-12-08,"it’s gonna be so hard to say goodbye to the guardians, they’re easily (and have always been) my favourite group in the MCU and I think ever in any movie/show. I’ll miss them 🥹❤️"
"185","Guardians of the Galaxy Vol. 3",2022-12-01,"I can feel the emotion in this trailer. This is going to be such an amazing movie I can feel it."
"186","Guardians of the Galaxy Vol. 3",2022-12-03,"Drax throwing the ball at the kid is all it took to make me burst out laughing 😂"
"187","Guardians of the Galaxy Vol. 3",2022-12-02,"<a href=""https://www.youtube.com/watch?v=u3V5KDHRQvk&amp;t=79"">1:19</a> I love seeing Nebula with her hands up in the air &amp; looking like she&#39;s having the time of her life. I just want my blue girl to be happy."
"188","Guardians of the Galaxy Vol. 3",2022-12-01,"Giving Rocket this backstory is extactly the way into our hearts, the only sad part is James Gunn is also gonna make our hearts break doing it.<br>I love this team."
"189","Guardians of the Galaxy Vol. 3",2022-12-01,"I can tell this film is gonna have a lot of emotion to it, and the characters really display it so well. Can&#39;t wait for this one"
"190","Guardians of the Galaxy Vol. 3",2022-12-01,"Honestly what has me most excited is seeing Nebula be so much closer with the Guardians now, she&#39;s part of their family and it makes me so happy"
"191","Guardians of the Galaxy Vol. 3",2023-02-03,"Seeing Nebula happy for once is amazing, she has literally been the female punching bag of the entire MCU/Universe She needs good things to happen to her during and after this movie"
"192","Guardians of the Galaxy Vol. 3",2022-12-01,"When Drax threw the ball at that child’s face, I got goosebumps."
"193","Guardians of the Galaxy Vol. 3",2022-12-04,"We need more films like this marvel. Guardians 1 and 2 are phenomenal."
"194","Guardians of the Galaxy Vol. 3",2022-12-04,"<a href=""https://www.youtube.com/watch?v=u3V5KDHRQvk&amp;t=79"">1:19</a> Nebula looks so happy here.  I&#39;m glad she can finally enjoy something full.  Being with the Guardians (and Tony) all that time really helped her open up."
"195","Guardians of the Galaxy Vol. 3",2022-12-01,"I’m so happy to see gamora back and rockets origin story, this is like a mix of gotg 1 and 2 and the “ I’m done running” absolute chills."
"196","Guardians of the Galaxy Vol. 3",2022-12-01,"The family dynamic that this group has will never be replicated when it comes to the MCU. This trilogy is something special 💜."
"197","Guardians of the Galaxy Vol. 3",2022-12-01,"I really hope Rocket does not die, seeing him as a little Raccoon baby was just heart wrenching. Can&#39;t wait for this movie."
"198","Guardians of the Galaxy Vol. 3",2022-12-01,"“We’ll all ride away together… one last time, into that beautiful sky.”<br><br>Tears already."
"199","Guardians of the Galaxy Vol. 3",2022-12-25,"I’m not ready to say goodbye to this group.  My favourite group in the MCU.  ❤😭"
"200","Guardians of the Galaxy Vol. 3",2022-12-02,"“We’ll all fly together” and then they show Quill screaming for his life really got me in the feels 😭"
"201","Guardians of the Galaxy Vol. 3",2022-12-02,"It’s hard to believe nearly 9 years ago we were introduced to these amazing characters. ( clarification: introduced into the MCU and many people that didn’t read comics)"
"202","Guardians of the Galaxy Vol. 3",2022-12-01,"“We will all ride away together… one last time, into that beautiful sky” 😭❤️"
"203","Guardians of the Galaxy Vol. 3",2022-12-01,"“Pete, I’m done running.”<br>I truly felt that. I absolutely cannot wait to see more of Rocket’s past and Will Poulter as Adam Warlock. 🌟"
"204","Guardians of the Galaxy Vol. 3",2022-12-01,"This movie is gonna be the exact representation of “Worth the wait”"
"205","Guardians of the Galaxy Vol. 3",2022-12-02,"I can’t explain how much I’ve enjoyed each and every one of these movie. The “motley crew” that becomes a family has seldom ever been portrayed in movies as well as it has here. Seriously, my favorite movies of the MCU and in general. These movies are truly special to me and I hate to think that some of the team (Rocket) will possibly meet his end here"
"206","Guardians of the Galaxy Vol. 3",2022-12-02,"<b>the music choices in the Guardians movies is always AMAZING</b>"
